Condition,File,Label,IoU
grayscale,image_275.jpg,Raam,0.9647
grayscale,image_275.jpg,Raam,0.9584
grayscale,image_275.jpg,Raam,0.991
grayscale,image_275.jpg,Raam,0.9091
grayscale,image_275.jpg,Deur,0.9801
grayscale,image_275.jpg,Raam,0.8417
grayscale,image_275.jpg,Raam,0.9581
grayscale,image_275.jpg,Deur,0.9452
grayscale,image_275.jpg,Raam,0.9198
grayscale,image_275.jpg,Raam,0.9798
grayscale,image_275.jpg,Raam,0.9841
grayscale,image_275.jpg,Raam,0.8188
grayscale,image_275.jpg,Raam,0.7325
grayscale,image_275.jpg,Raam,0.7573
grayscale,image_275.jpg,Deur,0.9539
grayscale,image_275.jpg,Raam,0.8525
grayscale,image_276.jpg,Raam,0.8827
grayscale,image_276.jpg,Raam,0.981
grayscale,image_276.jpg,Raam,0.9385
grayscale,image_276.jpg,Deur,0.9654
grayscale,image_276.jpg,Raam,0.0
grayscale,image_276.jpg,Raam,0.6315
grayscale,image_276.jpg,Raam,0.9792
grayscale,image_276.jpg,Raam,0.9526
grayscale,image_278.jpg,Raam,0.9775
grayscale,image_278.jpg,Deur,0.9757
grayscale,image_278.jpg,Deur,0.9803
grayscale,image_278.jpg,Raam,0.9742
grayscale,image_279.jpg,Raam,0.9878
grayscale,image_279.jpg,Raam,0.9705
grayscale,image_279.jpg,Raam,0.9484
grayscale,image_279.jpg,Raam,0.9871
grayscale,image_279.jpg,Raam,0.9699
grayscale,image_279.jpg,Raam,0.9499
grayscale,image_279.jpg,Raam,0.9331
grayscale,image_279.jpg,Raam,0.9475
grayscale,image_279.jpg,Deur,0.0
grayscale,image_279.jpg,Raam,0.9416
grayscale,image_279.jpg,Raam,0.9899
grayscale,image_279.jpg,Raam,0.9671
grayscale,image_279.jpg,Raam,0.9308
grayscale,image_279.jpg,Raam,0.8816
grayscale,image_279.jpg,Deur,0.8438
grayscale,image_28.jpg,Zonnepaneel,0.9766
grayscale,image_28.jpg,Raam,0.9605
grayscale,image_28.jpg,Raam,0.896
grayscale,image_28.jpg,Raam,0.8287
grayscale,image_28.jpg,Raam,0.8903
grayscale,image_280.jpg,Deur,0.9916
grayscale,image_280.jpg,Raam,0.9778
grayscale,image_280.jpg,Raam,0.9817
grayscale,image_280.jpg,Deur,0.9689
grayscale,image_280.jpg,Raam,0.9876
grayscale,image_280.jpg,Raam,0.9819
grayscale,image_280.jpg,Deur,0.9732
grayscale,image_280.jpg,Raam,0.9493
grayscale,image_280.jpg,Raam,0.9773
grayscale,image_280.jpg,Raam,0.9614
grayscale,image_281.jpg,Raam,0.9135
grayscale,image_281.jpg,Raam,0.9813
grayscale,image_281.jpg,Zonnepaneel,0.9786
grayscale,image_281.jpg,Raam,0.6015
grayscale,image_281.jpg,Raam,0.9598
grayscale,image_281.jpg,Zonnepaneel,0.4609
grayscale,image_281.jpg,Raam,0.9885
grayscale,image_281.jpg,Deur,0.9596
grayscale,image_281.jpg,Raam,0.9588
grayscale,image_281.jpg,Raam,0.9812
grayscale,image_281.jpg,Raam,0.9865
grayscale,image_281.jpg,Deur,0.9927
grayscale,image_281.jpg,Raam,0.9828
grayscale,image_281.jpg,Deur,0.9148
grayscale,image_281.jpg,Raam,0.9692
grayscale,image_282.jpg,Raam,0.0
grayscale,image_282.jpg,Raam,0.9706
grayscale,image_282.jpg,Raam,0.9718
grayscale,image_283.jpg,Zonnepaneel,0.9261
grayscale,image_283.jpg,Zonnepaneel,0.9858
grayscale,image_283.jpg,Raam,0.9812
grayscale,image_283.jpg,Deur,0.9703
grayscale,image_283.jpg,Raam,0.9252
grayscale,image_283.jpg,Raam,0.9883
grayscale,image_283.jpg,Raam,0.9263
grayscale,image_283.jpg,Raam,0.9894
grayscale,image_284.jpg,Raam,0.9577
grayscale,image_284.jpg,Raam,0.992
grayscale,image_284.jpg,Raam,0.9817
grayscale,image_284.jpg,Raam,0.9926
grayscale,image_284.jpg,Raam,0.9462
grayscale,image_284.jpg,Raam,0.9769
grayscale,image_284.jpg,Raam,0.9913
grayscale,image_284.jpg,Raam,0.9887
grayscale,image_284.jpg,Raam,0.9602
grayscale,image_284.jpg,Raam,0.9829
grayscale,image_285.jpg,Zonnepaneel,0.9481
grayscale,image_285.jpg,Deur,0.9612
grayscale,image_285.jpg,Raam,0.9763
grayscale,image_285.jpg,Zonnepaneel,0.9835
grayscale,image_285.jpg,Raam,0.9171
grayscale,image_285.jpg,Raam,0.0
grayscale,image_286.jpg,Deur,0.9688
grayscale,image_286.jpg,Raam,0.9516
grayscale,image_286.jpg,Raam,0.8613
grayscale,image_287.jpg,Raam,0.9723
grayscale,image_287.jpg,Raam,0.9378
grayscale,image_287.jpg,Raam,0.9499
grayscale,image_287.jpg,Raam,0.9602
grayscale,image_287.jpg,Raam,0.9781
grayscale,image_287.jpg,Raam,0.982
grayscale,image_289.jpg,Raam,0.9881
grayscale,image_289.jpg,Raam,0.9794
grayscale,image_289.jpg,Raam,0.9904
grayscale,image_289.jpg,Deur,0.0
grayscale,image_292.jpg,Raam,0.9717
grayscale,image_292.jpg,Deur,0.9676
grayscale,image_292.jpg,Raam,0.9814
grayscale,image_292.jpg,Raam,0.9922
grayscale,image_292.jpg,Raam,0.8694
grayscale,image_293.jpg,Raam,0.9914
grayscale,image_293.jpg,Raam,0.8996
grayscale,image_293.jpg,Deur,0.9678
grayscale,image_294.jpg,Raam,0.9577
grayscale,image_294.jpg,Raam,0.9736
grayscale,image_294.jpg,Raam,0.9747
grayscale,image_294.jpg,Raam,0.9635
grayscale,image_295.jpg,Raam,0.9553
grayscale,image_295.jpg,Raam,0.8674
grayscale,image_295.jpg,Raam,0.0
grayscale,image_297.jpg,Raam,0.9816
grayscale,image_297.jpg,Raam,0.8711
grayscale,image_297.jpg,Deur,0.987
grayscale,image_297.jpg,Raam,0.9732
grayscale,image_297.jpg,Raam,0.9896
grayscale,image_297.jpg,Raam,0.8726
grayscale,image_297.jpg,Raam,0.9777
grayscale,image_297.jpg,Raam,0.9845
grayscale,image_297.jpg,Deur,0.0
grayscale,image_297.jpg,Raam,0.9906
grayscale,image_297.jpg,Raam,0.9299
grayscale,image_299.jpg,Raam,0.9744
grayscale,image_299.jpg,Raam,0.9339
grayscale,image_299.jpg,Raam,0.7914
grayscale,image_299.jpg,Raam,0.824
grayscale,image_30.jpg,Raam,0.9759
grayscale,image_30.jpg,Raam,0.9738
grayscale,image_30.jpg,Raam,0.9185
grayscale,image_30.jpg,Raam,0.9922
grayscale,image_30.jpg,Deur,0.9577
grayscale,image_30.jpg,Deur,0.9598
grayscale,image_30.jpg,Raam,0.9769
grayscale,image_30.jpg,Raam,0.9669
grayscale,image_30.jpg,Raam,0.6637
grayscale,image_300.jpg,Raam,0.9612
grayscale,image_300.jpg,Deur,0.9901
grayscale,image_300.jpg,Zonnepaneel,0.9158
grayscale,image_300.jpg,Raam,0.9038
grayscale,image_300.jpg,Zonnepaneel,0.9606
grayscale,image_300.jpg,Raam,0.9271
grayscale,image_300.jpg,Zonnepaneel,0.0
grayscale,image_300.jpg,Zonnepaneel,0.9799
grayscale,image_301.jpg,Deur,0.9449
grayscale,image_301.jpg,Zonnepaneel,0.0
grayscale,image_301.jpg,Raam,0.0
grayscale,image_301.jpg,Raam,0.9351
grayscale,image_301.jpg,Raam,0.0
grayscale,image_301.jpg,Raam,0.9897
grayscale,image_301.jpg,Zonnepaneel,0.0
grayscale,image_301.jpg,Raam,0.9821
grayscale,image_302.jpg,Raam,0.9904
grayscale,image_302.jpg,Raam,0.9842
grayscale,image_302.jpg,Raam,0.9477
grayscale,image_302.jpg,Raam,0.0
grayscale,image_302.jpg,Raam,0.9921
grayscale,image_302.jpg,Raam,0.9168
grayscale,image_302.jpg,Raam,0.9801
grayscale,image_302.jpg,Deur,0.9716
grayscale,image_302.jpg,Raam,0.0
grayscale,image_302.jpg,Deur,0.9564
grayscale,image_302.jpg,Raam,0.9572
grayscale,image_303.jpg,Raam,0.9776
grayscale,image_303.jpg,Raam,0.9722
grayscale,image_304.jpg,Raam,0.9819
grayscale,image_304.jpg,Deur,0.9847
grayscale,image_304.jpg,Deur,0.5241
grayscale,image_304.jpg,Deur,0.9211
grayscale,image_304.jpg,Deur,0.0
grayscale,image_306.jpg,Raam,0.9916
grayscale,image_306.jpg,Raam,0.9272
grayscale,image_306.jpg,Deur,0.0
grayscale,image_306.jpg,Raam,0.9836
grayscale,image_306.jpg,Raam,0.0
grayscale,image_307.jpg,Zonnepaneel,0.9876
grayscale,image_307.jpg,Deur,0.9848
grayscale,image_307.jpg,Deur,0.9812
grayscale,image_307.jpg,Raam,0.9904
grayscale,image_307.jpg,Deur,0.9767
grayscale,image_307.jpg,Deur,0.88
grayscale,image_307.jpg,Zonnepaneel,0.9645
grayscale,image_307.jpg,Raam,0.8964
grayscale,image_309.jpg,Deur,0.8911
grayscale,image_309.jpg,Raam,0.9076
grayscale,image_309.jpg,Deur,0.0
grayscale,image_309.jpg,Raam,0.9696
grayscale,image_309.jpg,Raam,0.0
grayscale,image_309.jpg,Raam,0.9138
grayscale,image_31.jpg,Raam,0.9884
grayscale,image_31.jpg,Raam,0.9884
grayscale,image_31.jpg,Raam,0.9281
grayscale,image_31.jpg,Raam,0.9339
grayscale,image_31.jpg,Raam,0.9427
grayscale,image_31.jpg,Deur,0.8384
grayscale,image_31.jpg,Raam,0.9319
grayscale,image_310.jpg,Raam,0.9975
grayscale,image_310.jpg,Raam,0.0
grayscale,image_311.jpg,Raam,0.9675
grayscale,image_311.jpg,Raam,0.9838
grayscale,image_311.jpg,Raam,0.0
grayscale,image_311.jpg,Deur,0.9172
grayscale,image_312.jpg,Raam,0.963
grayscale,image_312.jpg,Raam,0.9652
grayscale,image_312.jpg,Raam,0.857
grayscale,image_312.jpg,Raam,0.5599
grayscale,image_312.jpg,Raam,0.9515
grayscale,image_312.jpg,Raam,0.5002
grayscale,image_312.jpg,Raam,0.9647
grayscale,image_313.jpg,Raam,0.0
grayscale,image_317.jpg,Raam,0.9906
grayscale,image_317.jpg,Deur,0.9841
grayscale,image_317.jpg,Raam,0.0
grayscale,image_317.jpg,Deur,0.5671
grayscale,image_317.jpg,Raam,0.9551
grayscale,image_317.jpg,Raam,0.0
grayscale,image_318.jpg,Deur,0.0
grayscale,image_318.jpg,Raam,0.964
grayscale,image_318.jpg,Deur,0.0
grayscale,image_319.jpg,Raam,0.6258
grayscale,image_32.jpg,Deur,0.9786
grayscale,image_32.jpg,Deur,0.8441
grayscale,image_321.jpg,Deur,0.9822
grayscale,image_321.jpg,Raam,0.9877
grayscale,image_321.jpg,Raam,0.9513
grayscale,image_321.jpg,Raam,0.9766
grayscale,image_321.jpg,Raam,0.9909
grayscale,image_321.jpg,Deur,0.8999
grayscale,image_321.jpg,Raam,0.9651
grayscale,image_321.jpg,Raam,0.9876
grayscale,image_321.jpg,Raam,0.9742
grayscale,image_321.jpg,Raam,0.9689
grayscale,image_322.jpg,Raam,0.9845
grayscale,image_322.jpg,Raam,0.9341
grayscale,image_322.jpg,Deur,0.9809
grayscale,image_322.jpg,Raam,0.9705
grayscale,image_322.jpg,Zonnepaneel,0.9682
grayscale,image_322.jpg,Raam,0.9949
grayscale,image_322.jpg,Raam,0.972
grayscale,image_322.jpg,Zonnepaneel,0.9224
grayscale,image_322.jpg,Deur,0.9747
grayscale,image_322.jpg,Raam,0.5805
grayscale,image_322.jpg,Raam,0.4634
grayscale,image_322.jpg,Deur,0.0
grayscale,image_323.jpg,Deur,0.9846
grayscale,image_323.jpg,Raam,0.8916
grayscale,image_323.jpg,Raam,0.9647
grayscale,image_323.jpg,Raam,0.9301
grayscale,image_323.jpg,Raam,0.9339
grayscale,image_323.jpg,Zonnepaneel,0.9574
grayscale,image_323.jpg,Raam,0.0
grayscale,image_323.jpg,Zonnepaneel,0.0
grayscale,image_326.jpg,Raam,0.983
grayscale,image_326.jpg,Raam,0.9785
grayscale,image_326.jpg,Raam,0.9754
grayscale,image_326.jpg,Raam,0.9661
grayscale,image_326.jpg,Raam,0.9753
grayscale,image_326.jpg,Raam,0.9775
grayscale,image_326.jpg,Raam,0.9727
grayscale,image_326.jpg,Deur,0.0
grayscale,image_327.jpg,Deur,0.96
grayscale,image_327.jpg,Deur,0.765
grayscale,image_328.jpg,Raam,0.9846
grayscale,image_328.jpg,Raam,0.9875
grayscale,image_328.jpg,Raam,0.9792
grayscale,image_328.jpg,Raam,0.9728
grayscale,image_328.jpg,Raam,0.9748
grayscale,image_328.jpg,Raam,0.0
grayscale,image_329.jpg,Deur,0.9905
grayscale,image_329.jpg,Deur,0.9348
grayscale,image_329.jpg,Raam,0.9689
grayscale,image_329.jpg,Raam,0.981
grayscale,image_329.jpg,Raam,0.9342
grayscale,image_329.jpg,Raam,0.9626
grayscale,image_33.jpg,Deur,0.9798
grayscale,image_33.jpg,Raam,0.9862
grayscale,image_33.jpg,Raam,0.9019
grayscale,image_33.jpg,Raam,0.9352
grayscale,image_33.jpg,Raam,0.9172
grayscale,image_33.jpg,Raam,0.9804
grayscale,image_33.jpg,Raam,0.7303
grayscale,image_33.jpg,Deur,0.7857
grayscale,image_33.jpg,Raam,0.9771
grayscale,image_330.jpg,Raam,0.9424
grayscale,image_331.jpg,Raam,0.9454
grayscale,image_331.jpg,Deur,0.9766
grayscale,image_332.jpg,Raam,0.9872
grayscale,image_332.jpg,Raam,0.9847
grayscale,image_332.jpg,Deur,0.0
grayscale,image_332.jpg,Deur,0.963
grayscale,image_332.jpg,Deur,0.9278
grayscale,image_334.jpg,Raam,0.9806
grayscale,image_334.jpg,Raam,0.9911
grayscale,image_334.jpg,Raam,0.9827
grayscale,image_334.jpg,Raam,0.9532
grayscale,image_334.jpg,Deur,0.9701
grayscale,image_334.jpg,Raam,0.9809
grayscale,image_334.jpg,Deur,0.968
grayscale,image_334.jpg,Deur,0.8978
grayscale,image_334.jpg,Raam,0.9726
grayscale,image_334.jpg,Raam,0.9761
grayscale,image_334.jpg,Raam,0.0
grayscale,image_334.jpg,Zonnepaneel,0.0
grayscale,image_335.jpg,Zonnepaneel,0.9756
grayscale,image_335.jpg,Zonnepaneel,0.9707
grayscale,image_335.jpg,Deur,0.9914
grayscale,image_335.jpg,Deur,0.9868
grayscale,image_335.jpg,Raam,0.8661
grayscale,image_335.jpg,Raam,0.9714
grayscale,image_335.jpg,Deur,0.9601
grayscale,image_336.jpg,Raam,0.9718
grayscale,image_336.jpg,Deur,0.9785
grayscale,image_336.jpg,Deur,0.9838
grayscale,image_336.jpg,Deur,0.962
grayscale,image_336.jpg,Raam,0.9779
grayscale,image_336.jpg,Raam,0.9369
grayscale,image_336.jpg,Raam,0.9277
grayscale,image_336.jpg,Raam,0.9608
grayscale,image_336.jpg,Raam,0.9782
grayscale,image_337.jpg,Zonnepaneel,0.9517
grayscale,image_337.jpg,Raam,0.8657
grayscale,image_337.jpg,Deur,0.9738
grayscale,image_337.jpg,Raam,0.9466
grayscale,image_337.jpg,Raam,0.981
grayscale,image_338.jpg,Raam,0.9129
grayscale,image_338.jpg,Raam,0.7728
grayscale,image_338.jpg,Raam,0.97
grayscale,image_338.jpg,Raam,0.9448
grayscale,image_339.jpg,Raam,0.9684
grayscale,image_339.jpg,Raam,0.9855
grayscale,image_339.jpg,Raam,0.9868
grayscale,image_340.jpg,Deur,0.9625
grayscale,image_340.jpg,Raam,0.9801
grayscale,image_340.jpg,Zonnepaneel,0.9661
grayscale,image_340.jpg,Raam,0.8785
grayscale,image_340.jpg,Raam,0.7352
grayscale,image_340.jpg,Raam,0.9788
grayscale,image_340.jpg,Deur,0.8939
grayscale,image_340.jpg,Zonnepaneel,0.9596
grayscale,image_340.jpg,Raam,0.9059
grayscale,image_340.jpg,Zonnepaneel,0.86
grayscale,image_346.jpg,Zonnepaneel,0.9764
grayscale,image_346.jpg,Zonnepaneel,0.963
grayscale,image_346.jpg,Zonnepaneel,0.9621
grayscale,image_346.jpg,Raam,0.9651
grayscale,image_346.jpg,Deur,0.9741
grayscale,image_346.jpg,Raam,0.8845
grayscale,image_346.jpg,Raam,0.9815
grayscale,image_346.jpg,Raam,0.9238
grayscale,image_346.jpg,Raam,0.9679
grayscale,image_346.jpg,Deur,0.9815
grayscale,image_346.jpg,Raam,0.9742
grayscale,image_346.jpg,Zonnepaneel,0.9782
grayscale,image_346.jpg,Raam,0.9428
grayscale,image_346.jpg,Raam,0.0001
grayscale,image_346.jpg,Raam,0.0
grayscale,image_349.jpg,Raam,0.9838
grayscale,image_349.jpg,Raam,0.9852
grayscale,image_349.jpg,Deur,0.9072
grayscale,image_349.jpg,Raam,0.9573
grayscale,image_349.jpg,Raam,0.9474
grayscale,image_349.jpg,Raam,0.0
grayscale,image_35.jpg,Deur,0.9868
grayscale,image_35.jpg,Raam,0.9678
grayscale,image_35.jpg,Raam,0.9768
grayscale,image_35.jpg,Deur,0.9459
grayscale,image_35.jpg,Raam,0.9918
grayscale,image_35.jpg,Raam,0.966
grayscale,image_350.jpg,Raam,0.978
grayscale,image_350.jpg,Raam,0.9818
grayscale,image_350.jpg,Raam,0.9823
grayscale,image_350.jpg,Raam,0.9875
grayscale,image_350.jpg,Raam,0.9755
grayscale,image_350.jpg,Raam,0.9769
grayscale,image_350.jpg,Deur,0.8887
grayscale,image_350.jpg,Raam,0.9476
grayscale,image_350.jpg,Deur,0.7466
grayscale,image_350.jpg,Raam,0.0
grayscale,image_352.jpg,Raam,0.9774
grayscale,image_352.jpg,Deur,0.9922
grayscale,image_352.jpg,Raam,0.9359
grayscale,image_352.jpg,Raam,0.9688
grayscale,image_352.jpg,Raam,0.0
grayscale,image_353.jpg,Zonnepaneel,0.9693
grayscale,image_353.jpg,Raam,0.9037
grayscale,image_353.jpg,Raam,0.9142
grayscale,image_353.jpg,Raam,0.9218
grayscale,image_353.jpg,Raam,0.8988
grayscale,image_353.jpg,Zonnepaneel,0.968
grayscale,image_353.jpg,Raam,0.7267
grayscale,image_353.jpg,Raam,0.9584
grayscale,image_353.jpg,Raam,0.6522
grayscale,image_354.jpg,Deur,0.9885
grayscale,image_354.jpg,Raam,0.9102
grayscale,image_354.jpg,Raam,0.9833
grayscale,image_354.jpg,Raam,0.9525
grayscale,image_354.jpg,Raam,0.9612
grayscale,image_356.jpg,Raam,0.9608
grayscale,image_356.jpg,Raam,0.9729
grayscale,image_356.jpg,Raam,0.9265
grayscale,image_356.jpg,Deur,0.9812
grayscale,image_356.jpg,Raam,0.9631
grayscale,image_356.jpg,Raam,0.967
grayscale,image_356.jpg,Raam,0.9887
grayscale,image_356.jpg,Raam,0.9713
grayscale,image_356.jpg,Raam,0.9638
grayscale,image_358.jpg,Deur,0.9322
grayscale,image_358.jpg,Raam,0.9842
grayscale,image_358.jpg,Raam,0.9832
grayscale,image_358.jpg,Raam,0.9641
grayscale,image_358.jpg,Raam,0.9659
grayscale,image_358.jpg,Deur,0.0
grayscale,image_358.jpg,Raam,0.9933
grayscale,image_359.jpg,Raam,0.9829
grayscale,image_359.jpg,Deur,0.9431
grayscale,image_36.jpg,Raam,0.9884
grayscale,image_36.jpg,Raam,0.9689
grayscale,image_36.jpg,Raam,0.9583
grayscale,image_36.jpg,Deur,0.9837
grayscale,image_36.jpg,Raam,0.9931
grayscale,image_36.jpg,Raam,0.9571
grayscale,image_36.jpg,Raam,0.9632
grayscale,image_360.jpg,Raam,0.9848
grayscale,image_360.jpg,Raam,0.9575
grayscale,image_360.jpg,Raam,0.9901
grayscale,image_360.jpg,Raam,0.995
grayscale,image_360.jpg,Raam,0.6801
grayscale,image_360.jpg,Raam,0.9861
grayscale,image_360.jpg,Raam,0.9791
grayscale,image_360.jpg,Raam,0.9363
grayscale,image_360.jpg,Raam,0.8938
grayscale,image_360.jpg,Deur,0.0
grayscale,image_360.jpg,Raam,0.9401
grayscale,image_365.jpg,Deur,0.9399
grayscale,image_365.jpg,Raam,0.9825
grayscale,image_365.jpg,Deur,0.9637
grayscale,image_365.jpg,Raam,0.9773
grayscale,image_365.jpg,Deur,0.8968
grayscale,image_365.jpg,Raam,0.9595
grayscale,image_365.jpg,Raam,0.9604
grayscale,image_365.jpg,Raam,0.9934
grayscale,image_365.jpg,Raam,0.9825
grayscale,image_365.jpg,Raam,0.9779
grayscale,image_365.jpg,Raam,0.8939
grayscale,image_365.jpg,Raam,0.9291
grayscale,image_365.jpg,Raam,0.9824
grayscale,image_366.jpg,Raam,0.9655
grayscale,image_366.jpg,Raam,0.9396
grayscale,image_366.jpg,Raam,0.9326
grayscale,image_366.jpg,Raam,0.892
grayscale,image_366.jpg,Raam,0.9433
grayscale,image_367.jpg,Raam,0.9832
grayscale,image_367.jpg,Raam,0.8916
grayscale,image_367.jpg,Raam,0.9842
grayscale,image_367.jpg,Raam,0.9037
grayscale,image_367.jpg,Raam,0.8953
grayscale,image_367.jpg,Raam,0.9901
grayscale,image_367.jpg,Raam,0.9552
grayscale,image_367.jpg,Raam,0.9735
grayscale,image_367.jpg,Deur,0.0
grayscale,image_368.jpg,Raam,0.9937
grayscale,image_368.jpg,Deur,0.985
grayscale,image_368.jpg,Raam,0.9496
grayscale,image_368.jpg,Raam,0.9549
grayscale,image_368.jpg,Raam,0.9592
grayscale,image_368.jpg,Raam,0.9674
grayscale,image_368.jpg,Raam,0.986
grayscale,image_368.jpg,Raam,0.9795
grayscale,image_368.jpg,Deur,0.9842
grayscale,image_368.jpg,Raam,0.9442
grayscale,image_368.jpg,Raam,0.9879
grayscale,image_368.jpg,Raam,0.9626
grayscale,image_368.jpg,Raam,0.0
grayscale,image_369.jpg,Deur,0.9795
grayscale,image_369.jpg,Deur,0.9685
grayscale,image_369.jpg,Raam,0.9745
grayscale,image_37.jpg,Raam,0.9431
grayscale,image_37.jpg,Raam,0.9537
grayscale,image_370.jpg,Raam,0.8923
grayscale,image_370.jpg,Raam,0.9773
grayscale,image_370.jpg,Deur,0.9582
grayscale,image_370.jpg,Raam,0.6527
grayscale,image_370.jpg,Raam,0.9135
grayscale,image_372.jpg,Deur,0.9959
grayscale,image_372.jpg,Zonnepaneel,0.9606
grayscale,image_372.jpg,Raam,0.9628
grayscale,image_372.jpg,Raam,0.9831
grayscale,image_372.jpg,Deur,0.9856
grayscale,image_372.jpg,Raam,0.9656
grayscale,image_372.jpg,Deur,0.9863
grayscale,image_372.jpg,Raam,0.9743
grayscale,image_372.jpg,Raam,0.9557
grayscale,image_372.jpg,Raam,0.9728
grayscale,image_373.jpg,Raam,0.9768
grayscale,image_373.jpg,Raam,0.9801
grayscale,image_373.jpg,Raam,0.9481
grayscale,image_373.jpg,Deur,0.8896
grayscale,image_373.jpg,Deur,0.9807
grayscale,image_373.jpg,Raam,0.9574
grayscale,image_373.jpg,Raam,0.9353
grayscale,image_373.jpg,Raam,0.0
grayscale,image_373.jpg,Deur,0.9261
grayscale,image_373.jpg,Raam,0.981
grayscale,image_373.jpg,Raam,0.9537
grayscale,image_374.jpg,Deur,0.9795
grayscale,image_374.jpg,Raam,0.9764
grayscale,image_374.jpg,Raam,0.9194
grayscale,image_374.jpg,Raam,0.9521
grayscale,image_374.jpg,Raam,0.9931
grayscale,image_374.jpg,Deur,0.9697
grayscale,image_374.jpg,Raam,0.9934
grayscale,image_374.jpg,Raam,0.6034
grayscale,image_374.jpg,Raam,0.9889
grayscale,image_374.jpg,Deur,0.8931
grayscale,image_374.jpg,Deur,0.9334
grayscale,image_374.jpg,Raam,0.0
grayscale,image_374.jpg,Raam,0.9609
grayscale,image_376.jpg,Raam,0.957
grayscale,image_376.jpg,Raam,0.5643
grayscale,image_376.jpg,Raam,0.0
grayscale,image_377.jpg,Raam,0.9603
grayscale,image_377.jpg,Raam,0.9901
grayscale,image_377.jpg,Raam,0.9814
grayscale,image_377.jpg,Deur,0.972
grayscale,image_377.jpg,Raam,0.8576
grayscale,image_377.jpg,Deur,0.9823
grayscale,image_377.jpg,Raam,0.9916
grayscale,image_377.jpg,Raam,0.9826
grayscale,image_377.jpg,Raam,0.991
grayscale,image_377.jpg,Raam,0.9372
grayscale,image_377.jpg,Raam,0.0
grayscale,image_377.jpg,Deur,0.726
grayscale,image_377.jpg,Raam,0.989
grayscale,image_377.jpg,Raam,0.0
grayscale,image_38.jpg,Raam,0.9894
grayscale,image_38.jpg,Raam,0.9925
grayscale,image_38.jpg,Raam,0.9867
grayscale,image_38.jpg,Raam,0.97
grayscale,image_38.jpg,Raam,0.9854
grayscale,image_38.jpg,Raam,0.9549
grayscale,image_38.jpg,Raam,0.9364
grayscale,image_38.jpg,Raam,0.9874
grayscale,image_38.jpg,Raam,0.9856
grayscale,image_38.jpg,Raam,0.9782
grayscale,image_38.jpg,Raam,0.9269
grayscale,image_38.jpg,Raam,0.8505
grayscale,image_38.jpg,Raam,0.7602
grayscale,image_38.jpg,Raam,0.0
grayscale,image_380.jpg,Raam,0.9349
grayscale,image_380.jpg,Raam,0.924
grayscale,image_380.jpg,Raam,0.96
grayscale,image_381.jpg,Deur,0.9977
grayscale,image_381.jpg,Raam,0.0
grayscale,image_381.jpg,Raam,0.987
grayscale,image_381.jpg,Raam,0.9736
grayscale,image_381.jpg,Deur,0.9572
grayscale,image_381.jpg,Raam,0.9751
grayscale,image_381.jpg,Deur,0.9233
grayscale,image_381.jpg,Deur,0.628
grayscale,image_381.jpg,Deur,0.0
grayscale,image_381.jpg,Raam,0.9899
grayscale,image_382.jpg,Raam,0.992
grayscale,image_382.jpg,Raam,0.9826
grayscale,image_382.jpg,Raam,0.9697
grayscale,image_382.jpg,Deur,0.9747
grayscale,image_382.jpg,Raam,0.0
grayscale,image_383.jpg,Raam,0.4006
grayscale,image_383.jpg,Raam,0.9309
grayscale,image_383.jpg,Raam,0.9121
grayscale,image_383.jpg,Deur,0.9439
grayscale,image_383.jpg,Raam,0.9742
grayscale,image_383.jpg,Raam,0.9509
grayscale,image_383.jpg,Raam,0.0
grayscale,image_383.jpg,Raam,0.9806
grayscale,image_385.jpg,Raam,0.974
grayscale,image_385.jpg,Raam,0.9117
grayscale,image_385.jpg,Deur,0.989
grayscale,image_387.jpg,Deur,0.98
grayscale,image_387.jpg,Raam,0.9371
grayscale,image_387.jpg,Deur,0.954
grayscale,image_387.jpg,Raam,0.0
grayscale,image_388.jpg,Deur,0.9885
grayscale,image_388.jpg,Raam,0.8232
grayscale,image_388.jpg,Raam,0.9871
grayscale,image_388.jpg,Raam,0.7184
grayscale,image_388.jpg,Raam,0.9821
grayscale,image_389.jpg,Raam,0.0
grayscale,image_389.jpg,Raam,0.9647
grayscale,image_389.jpg,Raam,0.982
grayscale,image_389.jpg,Deur,0.9319
grayscale,image_389.jpg,Raam,0.9563
grayscale,image_389.jpg,Raam,0.8808
grayscale,image_389.jpg,Raam,0.9581
grayscale,image_389.jpg,Raam,0.8949
grayscale,image_389.jpg,Raam,0.9483
grayscale,image_389.jpg,Deur,0.9883
grayscale,image_389.jpg,Raam,0.9551
grayscale,image_389.jpg,Raam,0.9602
grayscale,image_389.jpg,Raam,0.0
grayscale,image_391.jpg,Deur,0.9779
grayscale,image_391.jpg,Raam,0.9823
grayscale,image_391.jpg,Raam,0.981
grayscale,image_391.jpg,Deur,0.9585
grayscale,image_391.jpg,Raam,0.0
grayscale,image_391.jpg,Raam,0.9858
grayscale,image_391.jpg,Raam,0.0
grayscale,image_393.jpg,Raam,0.9934
grayscale,image_393.jpg,Deur,0.9875
grayscale,image_393.jpg,Raam,0.9612
grayscale,image_393.jpg,Raam,0.9623
grayscale,image_393.jpg,Raam,0.9792
grayscale,image_393.jpg,Deur,0.9541
grayscale,image_393.jpg,Raam,0.9964
grayscale,image_393.jpg,Raam,0.9734
grayscale,image_393.jpg,Deur,0.9866
grayscale,image_393.jpg,Raam,0.0
grayscale,image_394.jpg,Raam,0.9492
